Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
2022	-8108.757	-8367.207	258.4493	0.854585	1.663747	0.6361821	7.379984
2028	-8116.779	-8374.797	258.0177	0.7929256	1.743241	0.6361821	7.615891
2034	-8113.359	-8372.306	258.9468	0.8633935	1.743241	0.6361821	7.079609
2040	-8112.125	-8369.688	257.5633	0.8029192	1.743241	0.5967257	7.88351
2046	-8127.01	-8385.637	258.6271	0.8872353	1.723879	0.4497332	7.402467
2052	-8120.186	-8379.343	259.1566	0.9049128	1.562551	0.5263613	7.098636
2058	-8123.169	-8380.194	257.0248	0.787671	1.562551	0.4524959	8.367439
2064	-8115.371	-8372.512	257.1414	0.7926024	1.456213	0.5921511	8.224589
2070	-8134.886	-8393.709	258.8227	0.7975029	1.466853	0.6853981	7.24952
2076	-8125.996	-8383.536	257.5398	0.8185735	1.935805	0.5132195	7.891852
2082	-8131.368	-8389.745	258.3773	0.8357357	1.537001	0.6268686	7.483137
2088	-8133.839	-8392.219	258.3806	0.8798401	1.643942	0.6301314	7.41504
2094	-8134.075	-8392.333	258.2587	0.9033748	1.642911	0.5705016	7.514591
2100	-8120.523	-8378.463	257.9398	0.8175193	1.642911	0.643348	7.674955
2106	-8117.417	-8375.289	257.8725	0.8138947	1.749259	0.643348	7.674955
2112	-8117.185	-8376.24	259.0552	0.9254027	1.749259	0.643348	6.980426
2118	-8119.261	-8377.026	257.7648	0.8712644	1.61335	0.5820427	7.797634
2124	-8129.596	-8386.972	257.3759	0.7863609	1.507862	0.5280892	8.134726
2130	-8127.722	-8386.424	258.7014	0.8562345	1.777214	0.5280892	7.289899
2136	-8129.939	-8388.578	258.6387	0.8743439	1.476126	0.5280892	7.425439
2142	-8136.664	-8395.524	258.8599	0.8442659	1.540116	0.5280892	7.297796
2148	-8122.003	-8378.836	256.8336	0.7278785	1.540116	0.5965098	8.386541
2154	-8123.949	-8380.963	257.0138	0.8240517	1.62997	0.5453642	8.246875
2160	-8127.531	-8385.067	257.5356	0.7292185	1.793836	0.5453642	7.961463
2166	-8122.943	-8380.139	257.1963	0.7805022	1.827771	0.481808	8.158558
2172	-8110.432	-8369.721	259.2889	0.9070964	1.618585	0.538161	6.995042
2178	-8121.003	-8380.41	259.4065	0.9529578	1.618585	0.5275478	6.916014
2184	-8128.29	-8387.305	259.0151	0.7994953	1.664708	0.6202022	7.117423
2190	-8121.663	-8380.48	258.8171	0.9355137	1.408995	0.4723299	7.37365
2196	-8122.066	-8380.642	258.5757	0.8022292	1.408995	0.5152809	7.536052
2202	-8139.504	-8399.014	259.5103	0.9569129	1.691477	0.6555113	6.729486
2208	-8128.26	-8386.672	258.4121	0.7982437	1.86642	0.6148038	7.375966
2214	-8124.573	-8382.459	257.8858	0.7605966	1.490446	0.4875477	7.918778
2220	-8117.948	-8377.029	259.0812	0.8727706	1.520872	0.5538385	7.149434
2226	-8119.382	-8377.403	258.0214	0.8474916	1.520872	0.5538385	7.73108
2232	-8127.426	-8386.028	258.6016	0.8223873	1.447524	0.5836694	7.438905
2238	-8126.832	-8383.749	256.9174	0.7278644	1.644683	0.5836694	8.313049
2244	-8112.759	-8370.941	258.1826	0.8737498	1.644683	0.570938	7.570185
2250	-8111.279	-8370.506	259.227	0.870055	1.728516	0.537995	7.008562
2256	-8109.618	-8367.344	257.726	0.8473217	1.533255	0.5345437	7.900264
2262	-8107.488	-8364.969	257.4817	0.7722913	1.533255	0.6326562	7.992894
2268	-8111.72	-8369.178	257.4586	0.7644004	1.522112	0.6326562	8.013737
2274	-8114.658	-8372.688	258.0308	0.8455121	1.729553	0.6757341	7.556668
2280	-8123.084	-8381.153	258.0693	0.7803835	1.804756	0.5585977	7.634366
2286	-8134.942	-8391.851	256.9087	0.7692971	2.005068	0.5747775	8.181502
2292	-8119.266	-8376.337	257.071	0.8448545	1.593656	0.5916817	8.181502
2298	-8124.535	-8381.745	257.2101	0.7902778	1.659857	0.5916817	8.112166
2304	-8118.358	-8375.6	257.2427	0.8381253	1.544638	0.5916817	8.112166
2310	-8103.597	-8361.972	258.375	0.7964326	1.659121	0.5916817	7.486786
2316	-8115.619	-8374.177	258.5578	0.8763744	1.646835	0.5625798	7.373719
2322	-8127.832	-8385.26	257.4277	0.9163471	1.793441	0.5407224	7.923203
2328	-8128.673	-8388.22	259.5469	0.9761355	1.617084	0.5204576	6.834503
2334	-8122.442	-8380.111	257.6693	0.7742054	1.648454	0.6071013	7.868005
2340	-8113.514	-8371.769	258.2549	0.7880222	1.782853	0.5640749	7.533939
2346	-8121.633	-8379.946	258.3126	0.8367932	1.622986	0.5640749	7.533939
2352	-8123.468	-8381.972	258.5046	0.8672819	1.648531	0.5640749	7.405301
2358	-8135.294	-8394.357	259.0632	0.8517479	1.648531	0.5640749	7.1137
2364	-8146.661	-8404.32	257.6593	0.8807843	1.411499	0.5155258	7.982607
2370	-8134.351	-8392.687	258.3366	0.8510197	1.738483	0.6706845	7.390347
2376	-8125.327	-8384.975	259.6476	0.9287212	1.536693	0.4963743	6.857614
2382	-8123.184	-8381.671	258.4866	0.7640119	1.536693	0.5062998	7.561098
2388	-8116.971	-8375.229	258.2572	0.7514163	1.400784	0.5305311	7.723979
2394	-8127.643	-8385.331	257.6884	0.842246	1.361459	0.5305311	7.995622
2400	-8112.463	-8370.55	258.0869	0.822467	1.456347	0.5305311	7.754378
2406	-8108.1	-8366.492	258.3921	0.7829947	1.456347	0.5574638	7.589816
2412	-8107.325	-8365.836	258.5109	0.7521806	1.456347	0.5652235	7.536362
2418	-8109.282	-8367.133	257.8508	0.8179377	1.456347	0.5549322	7.862589
2424	-8115.37	-8373.506	258.1365	0.825745	1.456347	0.5549322	7.70575
2430	-8126.857	-8385.49	258.6334	0.8176245	1.487607	0.6609542	7.349613
2436	-8118.536	-8375.839	257.3032	0.7968369	1.775245	0.6609542	7.966287
2442	-8120.059	-8377.593	257.5342	0.7795919	1.755851	0.4744073	8.010189
2448	-8130.938	-8389.855	258.9171	0.8618061	1.813936	0.5604284	7.13139
2454	-8125.455	-8382.415	256.9601	0.7851006	1.464604	0.5477404	8.357297
2460	-8129.979	-8389.131	259.1517	0.9234127	2.109704	0.5298919	6.902504
2466	-8118.344	-8377.766	259.4217	0.8697491	1.915075	0.6146405	6.778319
2472	-8136.92	-8396.592	259.6715	0.9265355	1.522253	0.5268215	6.82483
2478	-8139.015	-8397.314	258.2992	0.8854741	1.562293	0.5472778	7.551627
2484	-8124.84	-8382.454	257.614	0.73645	1.76645	0.5472778	7.923575
2490	-8118.375	-8376.098	257.7225	0.8159235	1.767003	0.6340422	7.754791
2496	-8120.943	-8379.478	258.5349	0.8772517	1.644494	0.6390299	7.326779
2502	-8129.826	-8389.03	259.2042	0.8759305	1.700561	0.5560682	7.012527
2508	-8117.794	-8375.94	258.1461	0.8378523	1.836927	0.6447594	7.484614
2514	-8126.82	-8384.622	257.8018	0.827685	1.836927	0.4973627	7.793391
2520	-8110.832	-8369.014	258.1819	0.8530196	1.836927	0.5566226	7.525978
2526	-8111.68	-8369.743	258.0633	0.7969848	1.836927	0.5602417	7.616509
2532	-8122.173	-8380.927	258.7537	0.7989597	1.588375	0.6653106	7.252946
2538	-8131.119	-8387.308	256.1895	0.839545	1.588375	0.7694499	8.529166
2544	-8120.63	-8378.49	257.8601	0.8047635	1.359373	0.671666	7.815237
2550	-8122.554	-8380.228	257.6737	0.8427907	1.625304	0.6432939	7.810219
2556	-8126.348	-8384.224	257.8756	0.7344512	1.625304	0.6540992	7.752267
2562	-8131.333	-8389.508	258.1747	0.7165495	1.343249	0.6540992	7.713777
2568	-8126.644	-8384.485	257.8414	0.8063023	1.670457	0.6540992	7.715664
2574	-8116.735	-8374.99	258.2552	0.7891966	1.668493	0.6031469	7.542476
2580	-8130.388	-8388.533	258.1455	0.8095804	1.804695	0.6031469	7.542476
2586	-8121.947	-8380.395	258.4488	0.784785	1.577139	0.6031469	7.474948
2592	-8118.616	-8377.02	258.4043	0.7897639	1.633875	0.6031469	7.474948
2598	-8128.027	-8388.027	260.0001	0.7897639	1.862427	0.6329911	6.512277
2604	-8129.112	-8387.45	258.3378	0.8070191	1.7667	0.5137739	7.527247
2610	-8120.955	-8379.147	258.1926	0.8234128	1.7667	0.5137739	7.59618
2616	-8112.183	-8370.709	258.5269	0.8281033	1.604879	0.513102	7.473365
2622	-8119.398	-8378.422	259.0244	0.8497628	1.604192	0.5444188	7.16832
2628	-8115.228	-8373.172	257.9441	0.8254313	1.670201	0.5444188	7.736107
2634	-8108.837	-8368.84	260.0035	0.8997459	1.674863	0.5444188	6.587298
2640	-8121.084	-8379.945	258.8615	0.8735352	1.676578	0.5444188	7.216394
2646	-8128.924	-8388.886	259.962	0.911735	1.676578	0.5872742	6.567452
2652	-8126.913	-8386.73	259.8175	0.9264546	1.706151	0.5536279	6.654389
2658	-8109.879	-8369.37	259.4908	0.930297	1.669856	0.5536279	6.841885
2664	-8124.51	-8383.519	259.0093	0.7897638	1.669856	0.5536279	7.176791
2670	-8109.621	-8369.115	259.4935	0.8398851	1.716036	0.6673021	6.784336
2676	-8127.254	-8386.802	259.5486	0.940138	1.716036	0.4396772	6.891065
2682	-8128.233	-8386.931	258.6975	0.8080641	1.716036	0.5957014	7.283962
2688	-8117.872	-8375.875	258.0038	0.8513769	1.475548	0.6956484	7.648861
2694	-8123.331	-8381.581	258.2503	0.7494343	1.475548	0.6956484	7.571492
2700	-8117.86	-8376.037	258.1763	0.8127721	1.489937	0.6956484	7.571492
2706	-8115.064	-8373.697	258.6336	0.839943	1.489937	0.5386501	7.432184
2712	-8108.045	-8366.434	258.3885	0.8857782	1.589691	0.4804561	7.551347
2718	-8109.471	-8366.99	257.5182	0.8693572	1.67938	0.5844754	7.904326
2724	-8110.429	-8368.04	257.6114	0.8942426	1.455601	0.506554	7.990857
2730	-8114.195	-8372.051	257.8564	0.7493222	1.756759	0.5770817	7.766366
2736	-8108.763	-8368.158	259.3948	0.8792814	1.840353	0.5559514	6.859449
2742	-8113.345	-8371.879	258.5337	0.9060769	1.785602	0.4885555	7.384954
2748	-8114.398	-8372.852	258.4538	0.880369	1.785602	0.4830954	7.446517
2754	-8124.07	-8381.316	257.2458	0.7850147	1.584281	0.5617316	8.147648
2760	-8124.339	-8383.56	259.2208	0.8466436	1.584281	0.5643992	7.055329
2766	-8133.083	-8392.296	259.2132	0.8336383	1.773032	0.4448905	7.103952
2772	-8138.728	-8397.573	258.8442	0.8391024	1.849637	0.5207696	7.204044
2778	-8124.452	-8383.265	258.8132	0.8251072	1.80296	0.5193613	7.245261
2784	-8128.872	-8387.638	258.7657	0.847719	1.661027	0.596448	7.245261
2790	-8120.284	-8378.228	257.9438	0.8179611	1.661027	0.4990739	7.782461
2796	-8108.296	-8365.936	257.6401	0.8369703	1.64752	0.6047999	7.852191
2802	-8101.691	-8360.146	258.4547	0.794697	1.64752	0.5491383	7.483582
2808	-8104.449	-8362.702	258.2525	0.8853639	1.808393	0.5493951	7.48644
2814	-8110.682	-8368.821	258.139	0.8187273	1.666559	0.6196363	7.576911
2820	-8101.636	-8359.46	257.8234	0.7910412	1.585084	0.6196363	7.790569
2826	-8116.863	-8373.821	256.9577	0.8796565	1.478818	0.5435824	8.306085
2832	-8119.059	-8377.132	258.0729	0.8426674	1.687127	0.5435824	7.652591
2838	-8110.553	-8367.692	257.1395	0.7734202	1.625966	0.5435824	8.20986
2844	-8123.852	-8382.963	259.1106	0.8798693	1.579777	0.5831022	7.083334
2850	-8113.657	-8372.122	258.465	0.7570849	1.788732	0.6186523	7.392916
2856	-8118.405	-8376.385	257.9798	0.8445417	1.503314	0.6186523	7.710531
2862	-8127.197	-8384.123	256.9267	0.864392	1.413558	0.6079004	8.30567
2868	-8117.657	-8373.25	255.5929	0.7464803	1.362079	0.6267318	9.082916
2874	-8106.875	-8363.406	256.5312	0.7142325	1.671501	0.6267318	8.482857
2880	-8104.772	-8362.31	257.5377	0.7950203	1.522131	0.5523059	8.018095
2886	-8104.793	-8364.353	259.5607	0.8305234	1.559938	0.5719576	6.884063
2892	-8124.409	-8384.044	259.6345	0.865184	1.581718	0.5719576	6.817219
2898	-8139.742	-8398.834	259.0914	0.8898703	1.584995	0.5719576	7.095261
2904	-8126.88	-8385.206	258.3257	0.8500525	1.870474	0.4973233	7.48997
2910	-8123.831	-8381.975	258.1441	0.7679255	1.676283	0.5412293	7.660347
2916	-8129.546	-8387.257	257.711	0.9020136	1.689924	0.5015773	7.849334
2922	-8136.303	-8394.367	258.0636	0.814915	1.518862	0.5015773	7.771211
2928	-8139.397	-8397.465	258.0684	0.9092327	1.547761	0.4324692	7.771211
2934	-8129.342	-8387.965	258.6233	0.9502072	1.870322	0.6680031	7.140021
2940	-8119.622	-8378.557	258.9353	0.7902247	1.665986	0.6680031	7.129301
2946	-8118.445	-8378.046	259.601	0.9675639	1.535075	0.5039985	6.855651
2952	-8107.046	-8367.598	260.5527	0.9575367	1.535075	0.5969495	6.268084
2958	-8112.456	-8370.708	258.2514	0.8905948	1.535075	0.4860353	7.637905
2964	-8111.747	-8370.95	259.2037	0.8317381	1.773882	0.5191954	7.041879
2970	-8133.641	-8394.175	260.5342	0.9254162	1.732695	0.5118162	6.29294
2976	-8132.236	-8391.755	259.5191	0.8785795	1.831662	0.5406261	6.808532
2982	-8124.451	-8383.653	259.2025	0.8798559	1.769028	0.6097542	6.944171
2988	-8117.98	-8377.14	259.1602	0.8969528	1.824964	0.6024841	6.944171
2994	-8131.628	-8392.411	260.7836	0.9401429	1.824964	0.6024841	6.041243
3000	-8125.521	-8385.867	260.3461	0.9344826	1.657417	0.6024841	6.341951
3006	-8123.188	-8383.209	260.021	0.8442206	1.665913	0.5703715	6.589588
3012	-8125.611	-8385.123	259.5121	0.9946776	1.665913	0.6097865	6.752024
3018	-8127.735	-8387.013	259.278	0.9278813	1.82206	0.5776496	6.884737
3024	-8128.911	-8388.473	259.5617	0.9037689	1.55343	0.6820187	6.762713
3030	-8127.278	-8386.07	258.7925	0.8996104	1.401564	0.7514666	7.192221
3036	-8121.701	-8379.513	257.8115	0.8036803	1.605088	0.7514666	7.689419
3042	-8114.622	-8372.743	258.1212	0.7820754	1.531637	0.5773977	7.689419
3048	-8114.453	-8374.087	259.634	0.9591699	1.631854	0.5826977	6.739293
3054	-8111.511	-8369.157	257.6463	0.8551627	1.443546	0.5826977	7.934656
3060	-8113.288	-8371.519	258.2309	0.8073498	1.624558	0.5826977	7.577882
3066	-8113.384	-8371.636	258.2516	0.8657523	1.470638	0.6040325	7.577882
3072	-8108.58	-8366.327	257.7478	0.8365922	1.470638	0.5152156	7.935338
3078	-8118.386	-8376.15	257.7646	0.7488073	1.534059	0.5304856	7.935338
3084	-8117.934	-8374.835	256.9014	0.6996431	1.657533	0.5304856	8.375292
3090	-8119.638	-8378.662	259.0245	0.9130278	1.657533	0.5836836	7.082423
3096	-8107.306	-8367.213	259.9072	0.8347649	1.594609	0.6410029	6.627636
3102	-8110.466	-8369.504	259.0378	0.8610611	1.589268	0.6126644	7.10584
3108	-8114.87	-8372.192	257.3219	0.7751773	1.668391	0.6126644	8.041354
3114	-8110.634	-8368.294	257.6598	0.7791228	1.552301	0.5831156	7.925019
3120	-8115.442	-8373.012	257.5694	0.8055536	1.376851	0.534199	8.069116
3126	-8113.144	-8372.205	259.0614	0.8722456	1.354606	0.534199	7.244636
3132	-8105.193	-8362.173	256.9799	0.7668899	1.349761	0.5519818	8.400107
3138	-8120.297	-8377.656	257.3594	0.7804861	1.675819	0.5519818	8.063921
3144	-8104.398	-8362.291	257.8923	0.8493324	1.798815	0.6414721	7.629699
3150	-8116.508	-8375.711	259.2029	0.8126999	1.598096	0.6414721	7.017891
3156	-8125.359	-8383.364	258.0053	0.8717096	1.543096	0.5760448	7.700127
3162	-8114.051	-8371.943	257.8924	0.8408091	1.896305	0.6416367	7.601478
3168	-8120.358	-8377.947	257.5886	0.830223	1.761856	0.4949979	7.933524
3174	-8122.33	-8380.914	258.5836	0.8174707	1.956399	0.4841614	7.353018
3180	-8118.227	-8376.812	258.5851	0.8782941	1.708616	0.5071612	7.382666
3186	-8130.109	-8387.677	257.5682	0.859635	1.814693	0.5071612	7.899939
3192	-8131.912	-8390.954	259.0425	0.8313396	1.641296	0.6731402	7.054856
3198	-8112.837	-8372.239	259.4016	0.8882631	1.546797	0.4875222	7.016032
3204	-8111.15	-8369.184	258.0335	0.861913	1.552389	0.4875222	7.761783
3210	-8108.712	-8367.203	258.4906	0.8678067	1.884937	0.4696685	7.412382
3216	-8112.968	-8372.704	259.7368	0.8678067	1.806433	0.5622998	6.687313
3222	-8116.651	-8375.429	258.778	0.8398923	1.559372	0.5474251	7.320387
3228	-8113.216	-8371.704	258.488	0.9211417	1.659687	0.5474251	7.394956
3234	-8114.201	-8372.854	258.6533	0.9383432	1.659687	0.5914531	7.261377
3240	-8120.044	-8379.586	259.5421	0.8184956	1.659687	0.5914531	6.847541
3246	-8130.086	-8387.245	257.1598	0.7639439	1.90228	0.4245141	8.216243
3252	-8108.898	-8368.263	259.3651	0.9226647	1.959764	0.4629198	6.894756
3258	-8118.62	-8377.792	259.1724	0.9884344	1.492583	0.6365751	6.9841
3264	-8110.936	-8369.201	258.2643	0.9350257	1.947149	0.5054014	7.445171
3270	-8122.167	-8380.127	257.9595	0.8904535	1.827904	0.5054014	7.67145
3276	-8115.916	-8374.436	258.5202	0.9704419	1.63923	0.5361153	7.368218
3282	-8128.831	-8387.717	258.8869	0.8621698	1.853587	0.510772	7.176097
3288	-8120.501	-8379.534	259.0329	0.827601	1.713725	0.4975884	7.176097
3294	-8127.072	-8384.969	257.8976	0.8122109	1.919289	0.4851904	7.734206
3300	-8117.881	-8377.094	259.2132	0.8812291	1.758029	0.5784528	6.966222
3306	-8115.661	-8373.75	258.089	0.8236594	1.769538	0.5307028	7.635983
3312	-8127.866	-8386.131	258.2645	0.7785658	1.769538	0.5307028	7.566193
3318	-8109.544	-8368.525	258.9809	0.9553776	1.567137	0.5307028	7.160506
3324	-8120.954	-8380.124	259.1704	0.823752	1.614823	0.6751333	6.998515
3330	-8119.847	-8379.175	259.3289	0.8833239	1.614823	0.6751333	6.880983
3336	-8113.605	-8372.372	258.7678	0.9321138	1.614823	0.6026738	7.210944
3342	-8109.728	-8368.234	258.506	0.78502	1.730155	0.6026738	7.388674
3348	-8117.137	-8374.577	257.4406	0.7710227	1.730155	0.4843873	8.064546
3354	-8131.792	-8388.438	256.6464	0.8471912	1.909816	0.4843873	8.386342
3360	-8126.168	-8383.131	256.9628	0.7804219	1.732073	0.6222049	8.200027
3366	-8119.51	-8376.584	257.0739	0.740652	1.732073	0.6282028	8.157507
3372	-8113.023	-8371.428	258.4045	0.8571048	1.862737	0.6003862	7.360796
3378	-8124.196	-8382.504	258.3083	0.8747438	1.862737	0.4354906	7.546129
3384	-8132.04	-8390.079	258.0384	0.7744883	1.790327	0.5896754	7.634039
3390	-8137.198	-8394.434	257.2362	0.8637969	1.880883	0.5896754	7.984514
3396	-8120.581	-8378.18	257.5996	0.7784702	1.46968	0.5896754	7.984514
3402	-8134.739	-8392.32	257.5801	0.7296965	1.658434	0.6130047	7.931228
3408	-8105.491	-8363.69	258.1994	0.7603647	1.738348	0.5809072	7.580371
3414	-8117.17	-8376.72	259.5493	0.868305	1.738348	0.5846102	6.793933
3420	-8118.284	-8377.608	259.3234	0.8901998	1.815743	0.566522	6.891724
3426	-8136.821	-8395.532	258.7108	0.8364742	1.661955	0.5485781	7.319051
3432	-8112.778	-8371.566	258.7879	0.888528	1.55301	0.5845245	7.261206
3438	-8114.369	-8371.671	257.3026	0.7320655	1.55301	0.5845245	8.139189
3444	-8120.653	-8376.808	256.1548	0.7947168	1.513559	0.5845245	8.731076
3450	-8106.7	-8364.167	257.4674	0.8631999	1.513559	0.646984	7.949062
3456	-8112.008	-8370.906	258.8974	0.8166335	1.774884	0.5275244	7.207212
3462	-8106.933	-8364.636	257.7026	0.8767361	1.748039	0.5485068	7.806759
3468	-8114.527	-8373.703	259.1764	0.797283	1.465818	0.6229956	7.105799
3474	-8121.342	-8380.339	258.9975	0.88615	1.590182	0.6229956	7.105799
3480	-8122.005	-8380.208	258.2034	0.8608274	1.590182	0.5710607	7.586107
3486	-8114.662	-8372.587	257.9244	0.7908568	1.55497	0.5861637	7.774034
3492	-8126.89	-8382.792	255.902	0.8156756	1.55497	0.5921801	8.832186
3498	-8133.745	-8392.293	258.5475	0.8726106	1.531968	0.5921801	7.400809
3504	-8120.062	-8378.87	258.8081	0.8273142	1.886841	0.5777144	7.170029
3510	-8119.768	-8377.944	258.1759	0.7412821	1.531968	0.6170459	7.650902
3516	-8106.594	-8364.575	257.9817	0.8420662	1.531968	0.573522	7.734921
3522	-8121.503	-8380.514	259.0114	0.8030098	1.581455	0.573522	7.185064
3528	-8127.221	-8386.604	259.3831	0.8337177	1.621784	0.573522	6.953428
3534	-8123.902	-8381.448	257.5456	0.7664318	1.73877	0.5369389	7.962292
3540	-8127.733	-8384.241	256.5082	0.7382653	1.368354	0.573522	8.640624
3546	-8130.423	-8388.65	258.2273	0.8012443	1.67651	0.665229	7.501559
3552	-8121.28	-8379.314	258.034	0.8407137	1.626345	0.5580635	7.684606
3558	-8130.747	-8388.541	257.7937	0.7815257	1.614789	0.5822028	7.829451
3564	-8129.005	-8389.176	260.171	0.9134487	1.775283	0.5043215	6.488103
3570	-8130.466	-8390.717	260.2516	0.9452084	1.888447	0.5043215	6.388626
3576	-8126.405	-8384.066	257.6607	0.835025	1.546157	0.5555788	7.919223
3582	-8121.946	-8378.843	256.8969	0.7802853	1.546157	0.5555788	8.355296
3588	-8118.69	-8375.355	256.6657	0.7512102	1.928556	0.5615181	8.355296
3594	-8114.214	-8372.253	258.0395	0.8562913	1.928149	0.5328902	7.590166
3600	-8143.074	-8402.689	259.6147	0.9190217	1.771363	0.5558255	6.743081
3606	-8137.168	-8396.528	259.3599	0.8769224	1.587501	0.5619709	6.96493
3612	-8135.101	-8394.351	259.2507	0.9860922	1.587501	0.5619709	6.96493
3618	-8128.456	-8386.674	258.2177	0.8891622	1.661555	0.6721498	7.460034
3624	-8123.887	-8382.293	258.4063	0.8977698	1.775037	0.5148946	7.438061
3630	-8105.03	-8364.287	259.2566	0.8912473	1.775037	0.6001049	6.91431
3636	-8110.563	-8367.845	257.2822	0.7664689	1.775037	0.7012426	7.96522
3642	-8133.07	-8391.705	258.6349	0.8034469	1.775037	0.6119255	7.286788
3648	-8131.553	-8390.766	259.2128	0.9569931	1.904135	0.4490921	6.989474
3654	-8132.843	-8391.075	258.2326	0.8672431	1.777662	0.5108409	7.55011
3660	-8123.812	-8381.161	257.3499	0.7127022	1.809181	0.6427413	7.98798
3666	-8116.633	-8374.929	258.2959	0.8252639	1.791489	0.5680138	7.485907
3672	-8122.17	-8381.951	259.7811	0.9062193	1.44565	0.5675751	6.77309
3678	-8119.451	-8378.685	259.2346	0.893978	1.438522	0.527314	7.110731
3684	-8122.834	-8381.392	258.5589	0.8526307	1.546852	0.5171749	7.461555
3690	-8131.289	-8389.394	258.1053	0.8630907	1.379805	0.5984857	7.69902
3696	-8139.556	-8396.766	257.2097	0.7807489	1.435623	0.6373101	8.16844
3702	-8126.036	-8384.279	258.2428	0.9044301	1.640266	0.6752464	7.443982
3708	-8120.584	-8380.606	260.0222	0.8347915	1.640266	0.541137	6.627793
3714	-8127.296	-8385.27	257.9742	0.8508224	1.673147	0.4716593	7.769032
3720	-8123.905	-8381.713	257.8082	0.897588	1.880814	0.4632718	7.769032
3726	-8114.072	-8373.505	259.4332	0.8922946	1.880814	0.4632718	6.899814
3732	-8115.868	-8373.012	257.1442	0.842275	2.084723	0.4378963	8.112594
3738	-8119.257	-8376.614	257.3571	0.7880726	1.680739	0.5444027	8.065593
3744	-8132.457	-8391.285	258.8282	0.8089222	1.673187	0.5444027	7.270239
3750	-8123.661	-8382.393	258.7323	0.9048088	1.673187	0.5444027	7.270239
3756	-8115.761	-8375.266	259.5048	0.8922597	1.46611	0.5252503	6.956833
3762	-8121.621	-8380.408	258.7866	0.8383977	1.607445	0.5252503	7.317176
3768	-8129.801	-8388.38	258.579	0.8383977	1.734553	0.6054068	7.317176
3774	-8128.344	-8386.295	257.9508	0.8384973	1.594368	0.6054068	7.704491
3780	-8123.479	-8382.589	259.1098	0.8784891	1.518333	0.5727883	7.116496
3786	-8129.839	-8388.029	258.1905	0.8663046	1.702479	0.5727883	7.547594
3792	-8122.256	-8380.65	258.3937	0.8577576	1.710708	0.5727883	7.440385
3798	-8114.463	-8374.662	260.1989	0.8798702	1.590779	0.5727883	6.500088
3804	-8122.038	-8381.212	259.1735	0.8798702	1.62376	0.5727883	7.041289
3810	-8126.034	-8385.697	259.6632	0.9244486	1.62376	0.4585903	6.853187
3816	-8111.946	-8371.343	259.3974	0.9704163	1.62376	0.5303401	6.907181
3822	-8123.892	-8382.861	258.9686	0.8603827	1.62376	0.5660167	7.167472
3828	-8119.259	-8378.305	259.0466	0.9634832	1.648797	0.4454457	7.167472
3834	-8119.122	-8378.237	259.1145	0.8956127	1.648797	0.4454457	7.167472
3840	-8121.459	-8379.008	257.5494	0.8446048	1.730988	0.4302704	8.017808
3846	-8115.707	-8373.915	258.2079	0.7962001	1.912123	0.6200783	7.467476
3852	-8117.486	-8374.026	256.5395	0.8047617	1.579965	0.4768802	8.58712
3858	-8124.719	-8380.597	255.8774	0.7339411	1.579965	0.594984	8.876949
3864	-8121.015	-8379.464	258.4488	0.7958585	1.572032	0.5582825	7.506705
3870	-8113.232	-8371.637	258.4048	0.9019538	1.474061	0.5062782	7.555635
3876	-8117.313	-8375.621	258.3087	0.8807082	1.638382	0.5062782	7.555635
3882	-8111.141	-8370.725	259.584	0.891411	1.506467	0.5062782	6.915044
3888	-8115.812	-8375.509	259.6969	0.975329	1.689784	0.5062782	6.739681
3894	-8115.789	-8375.492	259.703	0.991507	1.528031	0.5634709	6.739681
3900	-8120.087	-8377.669	257.5819	0.8475127	1.693555	0.4621381	7.981734
3906	-8132.502	-8388.86	256.3584	0.8221215	1.693555	0.5215603	8.593363
3912	-8127.982	-8384.56	256.5779	0.757109	1.808091	0.5215603	8.471711
3918	-8112.397	-8369.973	257.5762	0.7505733	1.477577	0.5855927	8.011906
3924	-8115.114	-8373.023	257.9092	0.7893941	1.477577	0.5855927	7.813489
3930	-8120.258	-8378.099	257.8409	0.7365849	1.666043	0.5825889	7.809219
3936	-8111.33	-8368.199	256.8694	0.7956453	1.565469	0.5128376	8.3903
3942	-8135.07	-8391.633	256.5625	0.7886	1.776807	0.6260277	8.3903
3948	-8126.189	-8384.32	258.1317	0.7987847	1.776807	0.6260277	7.54772
3954	-8118.911	-8376.333	257.4218	0.8673165	1.688186	0.4840195	8.038424
3960	-8120.262	-8378.728	258.4663	0.8389789	1.799595	0.4840195	7.456331
3966	-8118.204	-8375.781	257.5773	0.8784818	1.778061	0.4981938	7.905379
3972	-8120.186	-8378.219	258.0321	0.862299	1.66184	0.4981938	7.712059
3978	-8136.37	-8393.269	256.8981	0.7345927	1.647753	0.5981331	8.307287
3984	-8140.443	-8398.17	257.7276	0.6861587	1.650238	0.5439715	7.933704
3990	-8124.842	-8384.514	259.6722	0.9115691	1.666239	0.4205895	6.876693
3996	-8126.414	-8385.82	259.406	0.8932121	1.666239	0.6346907	6.844881
4002	-8124.614	-8384.525	259.9103	0.8231128	1.741945	0.5493879	6.650856
4008	-8126.607	-8384.131	257.5239	0.8150136	1.741945	0.5127217	7.967517
4014	-8128.389	-8385.143	256.7535	0.7831804	1.675689	0.6346907	8.320575
4020	-8123.568	-8379.539	255.971	0.7197578	1.560466	0.6027248	8.836233
